,queries,actual_value
8548,"SELECT * FROM higgs WHERE ""b"" BETWEEN 5.46 AND 8.03 AND ""e"" BETWEEN 14.66 AND 15.41 AND ""a"" BETWEEN 15.77 AND 18.77 AND ""g"" BETWEEN 5.75 AND 6.45;",0.0
8549,"SELECT * FROM higgs WHERE ""e"" BETWEEN 4.87 AND 7.64 AND ""a"" BETWEEN 14.00 AND 37.36 AND ""g"" BETWEEN 4.03 AND 6.91 AND ""f"" BETWEEN 7.50 AND 8.90 AND ""c"" BETWEEN 0.12 AND 3.19 AND ""b"" BETWEEN 13.07 AND 14.86 AND ""d"" BETWEEN 5.71 AND 13.65;",0.0
8550,"SELECT * FROM higgs WHERE ""f"" BETWEEN 0.44 AND 7.84 AND ""a"" BETWEEN 20.29 AND 36.22 AND ""b"" BETWEEN 6.35 AND 7.82 AND ""g"" BETWEEN 1.60 AND 4.38;",0.0
8551,"SELECT * FROM higgs WHERE ""b"" BETWEEN 9.51 AND 12.90 AND ""f"" BETWEEN 0.30 AND 6.84 AND ""c"" BETWEEN 1.35 AND 5.14;",11.0
8552,"SELECT * FROM higgs WHERE ""b"" BETWEEN 0.90 AND 2.73 AND ""a"" BETWEEN 22.14 AND 39.62 AND ""g"" BETWEEN 5.47 AND 5.96 AND ""d"" BETWEEN 6.16 AND 12.89 AND ""f"" BETWEEN 7.29 AND 10.71 AND ""c"" BETWEEN 4.88 AND 5.59;",0.0
8553,"SELECT * FROM higgs WHERE ""e"" BETWEEN 14.83 AND 15.37 AND ""b"" BETWEEN 0.21 AND 2.81;",0.0
8554,"SELECT * FROM higgs WHERE ""d"" BETWEEN 3.95 AND 9.34 AND ""c"" BETWEEN 2.02 AND 6.34 AND ""e"" BETWEEN 11.12 AND 16.80 AND ""a"" BETWEEN 28.33 AND 35.32 AND ""f"" BETWEEN 1.65 AND 6.53;",0.0
8555,"SELECT * FROM higgs WHERE ""b"" BETWEEN 7.61 AND 18.00 AND ""e"" BETWEEN 11.14 AND 13.01 AND ""f"" BETWEEN 4.77 AND 6.16 AND ""g"" BETWEEN 2.39 AND 2.67 AND ""d"" BETWEEN 4.58 AND 9.61 AND ""c"" BETWEEN 5.78 AND 7.83;",0.0
8556,"SELECT * FROM higgs WHERE ""g"" BETWEEN 4.11 AND 5.83 AND ""d"" BETWEEN 12.77 AND 12.96 AND ""c"" BETWEEN 1.18 AND 4.93 AND ""b"" BETWEEN 2.26 AND 10.81 AND ""a"" BETWEEN 1.83 AND 26.03 AND ""f"" BETWEEN 5.45 AND 6.62;",0.0
8557,"SELECT * FROM higgs WHERE ""d"" BETWEEN 1.26 AND 2.21 AND ""a"" BETWEEN 2.93 AND 17.37;",67247.0
8558,"SELECT * FROM higgs WHERE ""e"" BETWEEN 7.86 AND 10.04 AND ""d"" BETWEEN 3.80 AND 11.53 AND ""b"" BETWEEN 6.17 AND 11.50;",1.0
8559,"SELECT * FROM higgs WHERE ""d"" BETWEEN 8.56 AND 9.29 AND ""c"" BETWEEN 0.93 AND 6.77 AND ""a"" BETWEEN 11.34 AND 39.85 AND ""g"" BETWEEN 1.49 AND 6.94 AND ""f"" BETWEEN 7.43 AND 10.11 AND ""b"" BETWEEN 6.33 AND 11.85;",0.0
8560,"SELECT * FROM higgs WHERE ""c"" BETWEEN 4.46 AND 4.64 AND ""d"" BETWEEN 7.05 AND 11.66 AND ""e"" BETWEEN 2.16 AND 9.29 AND ""g"" BETWEEN 3.90 AND 7.76 AND ""b"" BETWEEN 11.59 AND 19.29;",0.0
8561,"SELECT * FROM higgs WHERE ""e"" BETWEEN 4.63 AND 12.70 AND ""c"" BETWEEN 1.25 AND 1.67 AND ""f"" BETWEEN 6.18 AND 8.90 AND ""g"" BETWEEN 3.47 AND 3.63 AND ""d"" BETWEEN 0.79 AND 2.76 AND ""a"" BETWEEN 14.20 AND 33.14;",0.0
8562,"SELECT * FROM higgs WHERE ""f"" BETWEEN 2.54 AND 3.88 AND ""a"" BETWEEN 27.02 AND 28.59 AND ""d"" BETWEEN 0.29 AND 3.99 AND ""c"" BETWEEN 2.51 AND 4.09 AND ""g"" BETWEEN 1.91 AND 6.59 AND ""b"" BETWEEN 9.54 AND 14.51 AND ""e"" BETWEEN 9.58 AND 17.67;",0.0
8563,"SELECT * FROM higgs WHERE ""e"" BETWEEN 7.80 AND 8.16 AND ""b"" BETWEEN 9.84 AND 12.09 AND ""a"" BETWEEN 0.90 AND 25.68;",0.0
8564,"SELECT * FROM higgs WHERE ""g"" BETWEEN 3.53 AND 7.48 AND ""a"" BETWEEN 5.31 AND 28.17 AND ""f"" BETWEEN 3.06 AND 5.89 AND ""b"" BETWEEN 5.63 AND 14.36 AND ""c"" BETWEEN 5.49 AND 6.41;",0.0
8565,"SELECT * FROM higgs WHERE ""e"" BETWEEN 3.22 AND 15.02 AND ""d"" BETWEEN 6.39 AND 9.15 AND ""a"" BETWEEN 0.65 AND 3.87;",216.0
8566,"SELECT * FROM higgs WHERE ""b"" BETWEEN 2.09 AND 10.04 AND ""g"" BETWEEN 1.76 AND 8.24;",121927.0
8567,"SELECT * FROM higgs WHERE ""f"" BETWEEN 5.79 AND 9.26 AND ""b"" BETWEEN 16.04 AND 17.70;",0.0
8568,"SELECT * FROM higgs WHERE ""e"" BETWEEN 1.44 AND 15.65 AND ""g"" BETWEEN 2.54 AND 4.17 AND ""d"" BETWEEN 6.26 AND 8.26 AND ""c"" BETWEEN 4.30 AND 5.42 AND ""b"" BETWEEN 13.52 AND 19.07;",0.0
8569,"SELECT * FROM higgs WHERE ""b"" BETWEEN 1.29 AND 7.13 AND ""e"" BETWEEN 13.98 AND 15.72;",0.0
8570,"SELECT * FROM higgs WHERE ""e"" BETWEEN 12.51 AND 16.75 AND ""b"" BETWEEN 5.92 AND 6.36 AND ""c"" BETWEEN 4.64 AND 6.18 AND ""g"" BETWEEN 3.13 AND 4.01 AND ""a"" BETWEEN 7.58 AND 11.59 AND ""f"" BETWEEN 1.81 AND 10.61;",0.0
8571,"SELECT * FROM higgs WHERE ""a"" BETWEEN 22.99 AND 28.34 AND ""e"" BETWEEN 1.25 AND 13.67 AND ""c"" BETWEEN 0.46 AND 1.66 AND ""d"" BETWEEN 1.75 AND 4.58;",2.0
8572,"SELECT * FROM higgs WHERE ""f"" BETWEEN 1.74 AND 10.63 AND ""b"" BETWEEN 1.60 AND 13.89 AND ""e"" BETWEEN 2.17 AND 6.72 AND ""c"" BETWEEN 6.77 AND 7.74 AND ""g"" BETWEEN 3.95 AND 6.92;",0.0
8573,"SELECT * FROM higgs WHERE ""a"" BETWEEN 23.88 AND 30.40 AND ""c"" BETWEEN 3.77 AND 5.84 AND ""b"" BETWEEN 15.56 AND 18.10 AND ""f"" BETWEEN 7.29 AND 9.97;",0.0
8574,"SELECT * FROM higgs WHERE ""e"" BETWEEN 11.36 AND 15.51 AND ""a"" BETWEEN 19.01 AND 26.54 AND ""g"" BETWEEN 3.61 AND 4.09 AND ""c"" BETWEEN 1.78 AND 4.04 AND ""d"" BETWEEN 3.85 AND 5.23 AND ""f"" BETWEEN 2.77 AND 6.03;",0.0
8575,"SELECT * FROM higgs WHERE ""d"" BETWEEN 0.65 AND 13.18 AND ""a"" BETWEEN 5.98 AND 24.16 AND ""c"" BETWEEN 1.76 AND 5.24 AND ""f"" BETWEEN 1.69 AND 7.59 AND ""g"" BETWEEN 1.06 AND 3.85;",534.0
8576,"SELECT * FROM higgs WHERE ""g"" BETWEEN 4.34 AND 8.37 AND ""d"" BETWEEN 4.82 AND 10.25 AND ""b"" BETWEEN 3.24 AND 5.17 AND ""f"" BETWEEN 8.11 AND 9.39 AND ""e"" BETWEEN 4.98 AND 9.13 AND ""c"" BETWEEN 2.54 AND 4.01;",0.0
8577,"SELECT * FROM higgs WHERE ""d"" BETWEEN 8.56 AND 11.80 AND ""g"" BETWEEN 0.53 AND 2.53 AND ""b"" BETWEEN 6.82 AND 10.95 AND ""f"" BETWEEN 6.58 AND 9.24 AND ""c"" BETWEEN 3.55 AND 4.05 AND ""e"" BETWEEN 6.67 AND 10.96;",0.0
8578,"SELECT * FROM higgs WHERE ""a"" BETWEEN 26.08 AND 32.48 AND ""e"" BETWEEN 7.09 AND 13.32 AND ""c"" BETWEEN 1.71 AND 6.59 AND ""b"" BETWEEN 16.45 AND 20.00 AND ""g"" BETWEEN 2.48 AND 7.16 AND ""f"" BETWEEN 3.06 AND 9.88 AND ""d"" BETWEEN 2.44 AND 4.84;",0.0
8579,"SELECT * FROM higgs WHERE ""a"" BETWEEN 11.05 AND 28.42 AND ""b"" BETWEEN 5.48 AND 6.69;",1195.0
8580,"SELECT * FROM higgs WHERE ""f"" BETWEEN 10.72 AND 11.19 AND ""d"" BETWEEN 3.98 AND 13.83 AND ""a"" BETWEEN 1.40 AND 13.49 AND ""g"" BETWEEN 3.94 AND 4.44 AND ""e"" BETWEEN 10.28 AND 13.26 AND ""b"" BETWEEN 7.54 AND 19.34;",0.0
8581,"SELECT * FROM higgs WHERE ""b"" BETWEEN 2.35 AND 18.43 AND ""g"" BETWEEN 3.02 AND 6.63 AND ""c"" BETWEEN 4.20 AND 6.48 AND ""e"" BETWEEN 7.48 AND 14.68 AND ""a"" BETWEEN 36.52 AND 39.09 AND ""f"" BETWEEN 0.67 AND 3.37;",0.0
8582,"SELECT * FROM higgs WHERE ""g"" BETWEEN 5.23 AND 7.09 AND ""a"" BETWEEN 6.40 AND 37.91 AND ""d"" BETWEEN 9.16 AND 10.43 AND ""c"" BETWEEN 2.37 AND 2.49 AND ""f"" BETWEEN 3.31 AND 8.27;",0.0
8583,"SELECT * FROM higgs WHERE ""e"" BETWEEN 0.85 AND 14.02 AND ""b"" BETWEEN 9.42 AND 17.45 AND ""g"" BETWEEN 4.78 AND 7.47 AND ""d"" BETWEEN 3.91 AND 7.29 AND ""a"" BETWEEN 0.71 AND 21.25 AND ""f"" BETWEEN 1.84 AND 5.26;",0.0
8584,"SELECT * FROM higgs WHERE ""f"" BETWEEN 7.69 AND 10.84 AND ""b"" BETWEEN 8.26 AND 10.09;",1.0
8585,"SELECT * FROM higgs WHERE ""e"" BETWEEN 2.43 AND 12.48 AND ""b"" BETWEEN 4.58 AND 19.54;",848.0
8586,"SELECT * FROM higgs WHERE ""a"" BETWEEN 1.52 AND 14.01 AND ""c"" BETWEEN 2.43 AND 4.72 AND ""d"" BETWEEN 10.24 AND 10.85 AND ""e"" BETWEEN 0.58 AND 7.67 AND ""g"" BETWEEN 0.50 AND 2.12;",0.0
8587,"SELECT * FROM higgs WHERE ""c"" BETWEEN 1.15 AND 6.29 AND ""d"" BETWEEN 1.67 AND 7.31;",78914.0
8588,"SELECT * FROM higgs WHERE ""e"" BETWEEN 0.45 AND 5.62 AND ""g"" BETWEEN 2.53 AND 5.71 AND ""f"" BETWEEN 1.81 AND 11.10;",35837.0
8589,"SELECT * FROM higgs WHERE ""b"" BETWEEN 0.57 AND 5.12 AND ""c"" BETWEEN 1.66 AND 6.96;",157899.0
8590,"SELECT * FROM higgs WHERE ""g"" BETWEEN 1.26 AND 4.02 AND ""d"" BETWEEN 9.27 AND 10.95 AND ""e"" BETWEEN 0.55 AND 15.12;",0.0
8591,"SELECT * FROM higgs WHERE ""e"" BETWEEN 3.38 AND 9.56 AND ""d"" BETWEEN 3.03 AND 14.19 AND ""a"" BETWEEN 14.34 AND 31.89 AND ""g"" BETWEEN 0.65 AND 2.98 AND ""c"" BETWEEN 3.76 AND 5.04 AND ""b"" BETWEEN 8.58 AND 12.16 AND ""f"" BETWEEN 0.56 AND 2.59;",0.0
8592,"SELECT * FROM higgs WHERE ""d"" BETWEEN 9.64 AND 12.08 AND ""a"" BETWEEN 14.80 AND 26.14 AND ""b"" BETWEEN 1.08 AND 12.43;",0.0
8593,"SELECT * FROM higgs WHERE ""b"" BETWEEN 7.05 AND 11.07 AND ""c"" BETWEEN 0.13 AND 1.55 AND ""a"" BETWEEN 12.15 AND 18.71 AND ""d"" BETWEEN 9.22 AND 9.94 AND ""e"" BETWEEN 3.63 AND 6.83 AND ""f"" BETWEEN 5.54 AND 9.95;",0.0
8594,"SELECT * FROM higgs WHERE ""f"" BETWEEN 1.98 AND 2.59 AND ""c"" BETWEEN 4.52 AND 4.59 AND ""g"" BETWEEN 2.86 AND 6.81 AND ""e"" BETWEEN 7.22 AND 13.69;",0.0
8595,"SELECT * FROM higgs WHERE ""a"" BETWEEN 5.59 AND 14.57 AND ""d"" BETWEEN 1.97 AND 3.22 AND ""e"" BETWEEN 12.09 AND 14.52 AND ""f"" BETWEEN 3.59 AND 10.73;",0.0
8596,"SELECT * FROM higgs WHERE ""f"" BETWEEN 3.52 AND 10.13 AND ""b"" BETWEEN 8.64 AND 19.32 AND ""d"" BETWEEN 5.03 AND 9.44 AND ""a"" BETWEEN 7.13 AND 35.79 AND ""g"" BETWEEN 0.88 AND 7.10 AND ""e"" BETWEEN 2.77 AND 2.77 AND ""c"" BETWEEN 0.22 AND 6.99;",0.0
8597,"SELECT * FROM higgs WHERE ""c"" BETWEEN 7.31 AND 7.83 AND ""a"" BETWEEN 22.84 AND 27.37 AND ""g"" BETWEEN 1.59 AND 3.51 AND ""b"" BETWEEN 7.81 AND 10.42 AND ""f"" BETWEEN 2.43 AND 7.13;",0.0
8598,"SELECT * FROM higgs WHERE ""c"" BETWEEN 2.34 AND 7.66 AND ""a"" BETWEEN 4.33 AND 20.37 AND ""e"" BETWEEN 5.28 AND 13.14 AND ""b"" BETWEEN 18.11 AND 20.26 AND ""d"" BETWEEN 5.31 AND 6.21;",0.0
8599,"SELECT * FROM higgs WHERE ""b"" BETWEEN 13.05 AND 17.68 AND ""f"" BETWEEN 6.70 AND 6.94 AND ""e"" BETWEEN 10.02 AND 11.33;",0.0
8600,"SELECT * FROM higgs WHERE ""d"" BETWEEN 0.28 AND 0.37 AND ""c"" BETWEEN 1.41 AND 2.48 AND ""e"" BETWEEN 1.27 AND 11.36 AND ""f"" BETWEEN 3.51 AND 7.80 AND ""b"" BETWEEN 16.17 AND 19.05;",0.0
8601,"SELECT * FROM higgs WHERE ""b"" BETWEEN 7.59 AND 11.42 AND ""f"" BETWEEN 0.56 AND 7.35;",790.0
8602,"SELECT * FROM higgs WHERE ""b"" BETWEEN 11.33 AND 13.30 AND ""f"" BETWEEN 2.65 AND 9.45 AND ""a"" BETWEEN 3.15 AND 39.98 AND ""e"" BETWEEN 11.16 AND 14.88;",0.0
8603,"SELECT * FROM higgs WHERE ""f"" BETWEEN 8.16 AND 11.16 AND ""c"" BETWEEN 3.34 AND 5.39 AND ""a"" BETWEEN 10.52 AND 26.21;",0.0
8604,"SELECT * FROM higgs WHERE ""b"" BETWEEN 7.59 AND 13.92 AND ""f"" BETWEEN 5.11 AND 6.86 AND ""c"" BETWEEN 5.62 AND 7.82 AND ""a"" BETWEEN 12.64 AND 17.83;",0.0
8605,"SELECT * FROM higgs WHERE ""e"" BETWEEN 4.86 AND 11.55 AND ""g"" BETWEEN 7.74 AND 8.30;",0.0
8606,"SELECT * FROM higgs WHERE ""g"" BETWEEN 3.50 AND 6.64 AND ""b"" BETWEEN 2.95 AND 11.80 AND ""c"" BETWEEN 2.56 AND 5.06;",28.0
8607,"SELECT * FROM higgs WHERE ""g"" BETWEEN 1.65 AND 1.93 AND ""d"" BETWEEN 7.54 AND 13.75;",0.0
8608,"SELECT * FROM higgs WHERE ""e"" BETWEEN 11.32 AND 17.55 AND ""b"" BETWEEN 15.12 AND 16.13;",0.0
8609,"SELECT * FROM higgs WHERE ""g"" BETWEEN 4.09 AND 8.08 AND ""e"" BETWEEN 4.70 AND 16.07 AND ""a"" BETWEEN 24.72 AND 37.99 AND ""c"" BETWEEN 1.52 AND 5.66 AND ""f"" BETWEEN 3.25 AND 10.19 AND ""b"" BETWEEN 8.13 AND 8.26;",0.0
8610,"SELECT * FROM higgs WHERE ""a"" BETWEEN 23.24 AND 29.30 AND ""c"" BETWEEN 0.86 AND 5.86 AND ""e"" BETWEEN 9.04 AND 17.37 AND ""b"" BETWEEN 1.71 AND 18.02;",0.0
8611,"SELECT * FROM higgs WHERE ""c"" BETWEEN 5.89 AND 7.25 AND ""b"" BETWEEN 3.92 AND 11.32 AND ""f"" BETWEEN 1.80 AND 5.45;",0.0
8612,"SELECT * FROM higgs WHERE ""f"" BETWEEN 10.05 AND 10.38 AND ""e"" BETWEEN 11.63 AND 13.14 AND ""a"" BETWEEN 20.71 AND 34.20 AND ""c"" BETWEEN 0.91 AND 6.81 AND ""d"" BETWEEN 1.21 AND 7.04 AND ""g"" BETWEEN 1.45 AND 6.70 AND ""b"" BETWEEN 4.56 AND 11.69;",0.0
8613,"SELECT * FROM higgs WHERE ""a"" BETWEEN 11.23 AND 18.98 AND ""f"" BETWEEN 0.62 AND 7.88 AND ""g"" BETWEEN 2.82 AND 7.60 AND ""e"" BETWEEN 3.59 AND 10.07 AND ""b"" BETWEEN 3.24 AND 9.92 AND ""c"" BETWEEN 4.60 AND 6.85;",0.0
8614,"SELECT * FROM higgs WHERE ""a"" BETWEEN 5.65 AND 12.66 AND ""f"" BETWEEN 2.40 AND 4.53 AND ""g"" BETWEEN 4.09 AND 8.03 AND ""b"" BETWEEN 0.50 AND 11.78 AND ""e"" BETWEEN 4.69 AND 11.71 AND ""d"" BETWEEN 8.57 AND 13.76;",0.0
8615,"SELECT * FROM higgs WHERE ""d"" BETWEEN 7.18 AND 9.85 AND ""e"" BETWEEN 0.79 AND 9.18 AND ""a"" BETWEEN 1.38 AND 33.94 AND ""c"" BETWEEN 3.98 AND 4.12 AND ""g"" BETWEEN 1.58 AND 4.63 AND ""b"" BETWEEN 15.42 AND 19.12;",0.0
8616,"SELECT * FROM higgs WHERE ""c"" BETWEEN 5.27 AND 7.01 AND ""b"" BETWEEN 15.41 AND 16.87 AND ""f"" BETWEEN 1.00 AND 5.67 AND ""a"" BETWEEN 12.05 AND 19.57;",0.0
8617,"SELECT * FROM higgs WHERE ""e"" BETWEEN 2.77 AND 5.44 AND ""g"" BETWEEN 1.87 AND 6.16;",28804.0
8618,"SELECT * FROM higgs WHERE ""d"" BETWEEN 9.82 AND 12.15 AND ""e"" BETWEEN 7.17 AND 8.02 AND ""b"" BETWEEN 11.62 AND 16.92 AND ""g"" BETWEEN 0.48 AND 1.09;",0.0
8619,"SELECT * FROM higgs WHERE ""e"" BETWEEN 2.76 AND 13.70 AND ""f"" BETWEEN 3.59 AND 5.39 AND ""c"" BETWEEN 2.74 AND 7.95 AND ""a"" BETWEEN 20.13 AND 31.44 AND ""b"" BETWEEN 2.17 AND 13.55 AND ""d"" BETWEEN 1.59 AND 8.20;",0.0
8620,"SELECT * FROM higgs WHERE ""g"" BETWEEN 0.73 AND 1.46 AND ""b"" BETWEEN 4.75 AND 17.50 AND ""f"" BETWEEN 1.93 AND 2.02 AND ""a"" BETWEEN 9.58 AND 26.56;",0.0
8621,"SELECT * FROM higgs WHERE ""c"" BETWEEN 5.59 AND 6.46 AND ""f"" BETWEEN 3.45 AND 11.38 AND ""e"" BETWEEN 9.90 AND 12.43 AND ""g"" BETWEEN 1.24 AND 1.96 AND ""d"" BETWEEN 8.54 AND 14.26 AND ""b"" BETWEEN 16.99 AND 17.00 AND ""a"" BETWEEN 27.85 AND 33.50;",0.0
8622,"SELECT * FROM higgs WHERE ""c"" BETWEEN 1.91 AND 7.32 AND ""e"" BETWEEN 0.44 AND 17.71 AND ""a"" BETWEEN 19.10 AND 25.20 AND ""g"" BETWEEN 0.70 AND 7.01 AND ""d"" BETWEEN 0.16 AND 9.44;",3.0
8623,"SELECT * FROM higgs WHERE ""f"" BETWEEN 2.08 AND 8.04 AND ""e"" BETWEEN 8.78 AND 10.85 AND ""c"" BETWEEN 1.33 AND 4.84;",4.0
8624,"SELECT * FROM higgs WHERE ""d"" BETWEEN 3.09 AND 7.18 AND ""f"" BETWEEN 4.01 AND 5.85 AND ""b"" BETWEEN 0.40 AND 14.80 AND ""a"" BETWEEN 26.86 AND 28.13 AND ""c"" BETWEEN 3.29 AND 4.67;",0.0
8625,"SELECT * FROM higgs WHERE ""f"" BETWEEN 1.06 AND 1.46 AND ""b"" BETWEEN 12.52 AND 13.67 AND ""a"" BETWEEN 28.37 AND 33.32;",0.0
8626,"SELECT * FROM higgs WHERE ""f"" BETWEEN 3.66 AND 9.54 AND ""d"" BETWEEN 5.45 AND 8.41 AND ""g"" BETWEEN 1.44 AND 7.61 AND ""a"" BETWEEN 9.34 AND 29.88 AND ""b"" BETWEEN 3.04 AND 9.71;",7.0
8627,"SELECT * FROM higgs WHERE ""e"" BETWEEN 0.36 AND 12.49 AND ""b"" BETWEEN 6.97 AND 11.27;",1254.0
8628,"SELECT * FROM higgs WHERE ""e"" BETWEEN 0.83 AND 17.45 AND ""c"" BETWEEN 6.60 AND 7.61 AND ""g"" BETWEEN 6.04 AND 8.12 AND ""d"" BETWEEN 7.83 AND 8.16 AND ""f"" BETWEEN 2.03 AND 7.72 AND ""b"" BETWEEN 0.86 AND 15.33;",0.0
8629,"SELECT * FROM higgs WHERE ""b"" BETWEEN 17.86 AND 19.24 AND ""g"" BETWEEN 6.51 AND 6.73 AND ""a"" BETWEEN 5.87 AND 18.92;",0.0
8630,"SELECT * FROM higgs WHERE ""f"" BETWEEN 4.35 AND 6.69 AND ""d"" BETWEEN 0.94 AND 3.84 AND ""e"" BETWEEN 0.82 AND 14.06 AND ""c"" BETWEEN 3.41 AND 5.99 AND ""b"" BETWEEN 0.70 AND 6.02 AND ""a"" BETWEEN 13.22 AND 13.66;",0.0
8631,"SELECT * FROM higgs WHERE ""d"" BETWEEN 1.35 AND 13.45 AND ""e"" BETWEEN 12.48 AND 14.83 AND ""f"" BETWEEN 0.41 AND 5.25 AND ""g"" BETWEEN 2.50 AND 3.53 AND ""a"" BETWEEN 5.49 AND 7.11;",0.0
8632,"SELECT * FROM higgs WHERE ""a"" BETWEEN 33.22 AND 37.87 AND ""b"" BETWEEN 12.75 AND 15.70 AND ""c"" BETWEEN 1.67 AND 2.23 AND ""g"" BETWEEN 0.76 AND 6.05 AND ""e"" BETWEEN 7.82 AND 17.33 AND ""f"" BETWEEN 2.98 AND 10.55;",0.0
8633,"SELECT * FROM higgs WHERE ""f"" BETWEEN 3.43 AND 10.04 AND ""d"" BETWEEN 2.08 AND 2.67 AND ""b"" BETWEEN 9.97 AND 15.47 AND ""e"" BETWEEN 4.25 AND 5.52 AND ""a"" BETWEEN 12.11 AND 20.43 AND ""c"" BETWEEN 2.21 AND 5.59 AND ""g"" BETWEEN 3.07 AND 6.82;",0.0
8634,"SELECT * FROM higgs WHERE ""d"" BETWEEN 0.19 AND 7.38 AND ""c"" BETWEEN 4.22 AND 7.96 AND ""b"" BETWEEN 8.76 AND 16.15 AND ""g"" BETWEEN 6.56 AND 6.75 AND ""e"" BETWEEN 8.27 AND 13.28 AND ""a"" BETWEEN 27.85 AND 29.38 AND ""f"" BETWEEN 4.43 AND 5.37;",0.0
8635,"SELECT * FROM higgs WHERE ""a"" BETWEEN 26.97 AND 28.64 AND ""d"" BETWEEN 7.37 AND 12.05 AND ""e"" BETWEEN 7.32 AND 7.59;",0.0
8636,"SELECT * FROM higgs WHERE ""b"" BETWEEN 7.51 AND 18.51 AND ""d"" BETWEEN 9.21 AND 12.43;",0.0
8637,"SELECT * FROM higgs WHERE ""b"" BETWEEN 6.75 AND 18.34 AND ""g"" BETWEEN 4.03 AND 5.18 AND ""e"" BETWEEN 8.12 AND 13.78 AND ""d"" BETWEEN 3.81 AND 7.83 AND ""a"" BETWEEN 27.09 AND 35.21;",0.0
8638,"SELECT * FROM higgs WHERE ""a"" BETWEEN 13.96 AND 25.60 AND ""f"" BETWEEN 2.46 AND 10.76 AND ""e"" BETWEEN 9.74 AND 12.91 AND ""g"" BETWEEN 6.34 AND 6.82 AND ""c"" BETWEEN 4.95 AND 6.70;",0.0
8639,"SELECT * FROM higgs WHERE ""d"" BETWEEN 9.55 AND 10.24 AND ""b"" BETWEEN 7.64 AND 15.81;",0.0
8640,"SELECT * FROM higgs WHERE ""b"" BETWEEN 1.10 AND 15.01 AND ""f"" BETWEEN 7.35 AND 10.26 AND ""a"" BETWEEN 33.03 AND 37.30 AND ""d"" BETWEEN 9.00 AND 10.67;",0.0
8641,"SELECT * FROM higgs WHERE ""g"" BETWEEN 3.18 AND 7.67 AND ""d"" BETWEEN 0.58 AND 4.29;",8928.0
8642,"SELECT * FROM higgs WHERE ""f"" BETWEEN 2.19 AND 9.18 AND ""d"" BETWEEN 3.86 AND 7.00;",12688.0
8643,"SELECT * FROM higgs WHERE ""g"" BETWEEN 5.03 AND 8.20 AND ""b"" BETWEEN 6.84 AND 20.02 AND ""c"" BETWEEN 1.59 AND 2.93 AND ""a"" BETWEEN 19.86 AND 35.52 AND ""e"" BETWEEN 3.49 AND 13.36 AND ""d"" BETWEEN 1.29 AND 11.67;",1.0
8644,"SELECT * FROM higgs WHERE ""b"" BETWEEN 3.87 AND 15.57 AND ""f"" BETWEEN 1.70 AND 10.83 AND ""g"" BETWEEN 3.94 AND 6.66 AND ""d"" BETWEEN 0.38 AND 2.41 AND ""a"" BETWEEN 19.08 AND 25.82 AND ""c"" BETWEEN 5.24 AND 7.40 AND ""e"" BETWEEN 12.96 AND 16.51;",0.0
8645,"SELECT * FROM higgs WHERE ""f"" BETWEEN 7.41 AND 8.03 AND ""a"" BETWEEN 9.74 AND 32.82 AND ""g"" BETWEEN 1.16 AND 8.26 AND ""e"" BETWEEN 3.50 AND 4.09 AND ""b"" BETWEEN 9.62 AND 20.16 AND ""c"" BETWEEN 0.53 AND 2.52 AND ""d"" BETWEEN 12.67 AND 13.67;",0.0
8646,"SELECT * FROM higgs WHERE ""a"" BETWEEN 12.49 AND 29.65 AND ""g"" BETWEEN 1.20 AND 4.21 AND ""c"" BETWEEN 3.26 AND 4.99 AND ""f"" BETWEEN 9.47 AND 10.93;",0.0
8647,"SELECT * FROM higgs WHERE ""e"" BETWEEN 9.91 AND 16.92 AND ""g"" BETWEEN 5.26 AND 6.78 AND ""d"" BETWEEN 2.08 AND 8.86 AND ""c"" BETWEEN 2.36 AND 7.76 AND ""b"" BETWEEN 14.76 AND 19.97;",0.0
8648,"SELECT * FROM higgs WHERE ""b"" BETWEEN 2.00 AND 4.47 AND ""g"" BETWEEN 4.23 AND 5.22 AND ""c"" BETWEEN 4.92 AND 5.73 AND ""a"" BETWEEN 5.93 AND 36.38 AND ""d"" BETWEEN 9.75 AND 12.23;",0.0
8649,"SELECT * FROM higgs WHERE ""f"" BETWEEN 3.43 AND 9.96 AND ""c"" BETWEEN 2.71 AND 4.69;",67.0
8650,"SELECT * FROM higgs WHERE ""e"" BETWEEN 8.70 AND 15.20 AND ""f"" BETWEEN 5.75 AND 9.28 AND ""c"" BETWEEN 2.61 AND 6.46 AND ""b"" BETWEEN 4.98 AND 14.15 AND ""d"" BETWEEN 5.25 AND 14.26 AND ""g"" BETWEEN 0.89 AND 2.59 AND ""a"" BETWEEN 20.69 AND 31.10;",0.0
8651,"SELECT * FROM higgs WHERE ""f"" BETWEEN 9.39 AND 9.79 AND ""b"" BETWEEN 10.85 AND 13.35;",0.0
8652,"SELECT * FROM higgs WHERE ""d"" BETWEEN 8.59 AND 13.54 AND ""c"" BETWEEN 0.78 AND 6.08 AND ""b"" BETWEEN 9.55 AND 15.02 AND ""f"" BETWEEN 1.89 AND 5.28;",0.0
8653,"SELECT * FROM higgs WHERE ""g"" BETWEEN 1.96 AND 2.61 AND ""f"" BETWEEN 0.60 AND 3.51;",139230.0
8654,"SELECT * FROM higgs WHERE ""d"" BETWEEN 9.84 AND 11.47 AND ""g"" BETWEEN 1.41 AND 7.25 AND ""f"" BETWEEN 8.20 AND 10.74;",0.0
